0, 0, 0, 3.227121E+00
0, 0, 1, 3.231828E+00
0, 0, 2, 3.239515E+00
0, 0, 3, 3.247184E+00
0, 0, 4, 3.251747E+00
0, 0, 5, 3.251747E+00
0, 0, 6, 3.247184E+00
0, 0, 7, 3.239515E+00
0, 0, 8, 3.231828E+00
0, 0, 9, 3.227121E+00
0, 1, 0, 3.232239E+00
0, 1, 1, 3.237873E+00
0, 1, 2, 3.247180E+00
0, 1, 3, 3.256542E+00
0, 1, 4, 3.261927E+00
0, 1, 5, 3.261927E+00
0, 1, 6, 3.256542E+00
0, 1, 7, 3.247180E+00
0, 1, 8, 3.237873E+00
0, 1, 9, 3.232239E+00
0, 2, 0, 3.240643E+00
0, 2, 1, 3.247902E+00
0, 2, 2, 3.260144E+00
0, 2, 3, 3.272696E+00
0, 2, 4, 3.279458E+00
0, 2, 5, 3.279458E+00
0, 2, 6, 3.272696E+00
0, 2, 7, 3.260144E+00
0, 2, 8, 3.247903E+00
0, 2, 9, 3.240643E+00
0, 3, 0, 3.249116E+00
0, 3, 1, 3.258092E+00
0, 3, 2, 3.273557E+00
0, 3, 3, 3.289750E+00
0, 3, 4, 3.297811E+00
0, 3, 5, 3.297811E+00
0, 3, 6, 3.289750E+00
0, 3, 7, 3.273557E+00
0, 3, 8, 3.258092E+00
0, 3, 9, 3.249116E+00
0, 4, 0, 3.254259E+00
0, 4, 1, 3.264152E+00
0, 4, 2, 3.281197E+00
0, 4, 3, 3.298954E+00
0, 4, 4, 3.307644E+00
0, 4, 5, 3.307644E+00
0, 4, 6, 3.298954E+00
0, 4, 7, 3.281197E+00
0, 4, 8, 3.264152E+00
0, 4, 9, 3.254260E+00
0, 5, 0, 3.254259E+00
0, 5, 1, 3.264152E+00
0, 5, 2, 3.281197E+00
0, 5, 3, 3.298954E+00
0, 5, 4, 3.307644E+00
0, 5, 5, 3.307644E+00
0, 5, 6, 3.298954E+00
0, 5, 7, 3.281197E+00
0, 5, 8, 3.264152E+00
0, 5, 9, 3.254260E+00
0, 6, 0, 3.249116E+00
0, 6, 1, 3.258092E+00
0, 6, 2, 3.273557E+00
0, 6, 3, 3.289750E+00
0, 6, 4, 3.297811E+00
0, 6, 5, 3.297811E+00
0, 6, 6, 3.289750E+00
0, 6, 7, 3.273557E+00
0, 6, 8, 3.258092E+00
0, 6, 9, 3.249116E+00
0, 7, 0, 3.240643E+00
0, 7, 1, 3.247902E+00
0, 7, 2, 3.260144E+00
0, 7, 3, 3.272696E+00
0, 7, 4, 3.279458E+00
0, 7, 5, 3.279458E+00
0, 7, 6, 3.272696E+00
0, 7, 7, 3.260144E+00
0, 7, 8, 3.247903E+00
0, 7, 9, 3.240643E+00
0, 8, 0, 3.232239E+00
0, 8, 1, 3.237873E+00
0, 8, 2, 3.247180E+00
0, 8, 3, 3.256542E+00
0, 8, 4, 3.261927E+00
0, 8, 5, 3.261927E+00
0, 8, 6, 3.256542E+00
0, 8, 7, 3.247180E+00
0, 8, 8, 3.237873E+00
0, 8, 9, 3.232239E+00
0, 9, 0, 3.227121E+00
0, 9, 1, 3.231828E+00
0, 9, 2, 3.239515E+00
0, 9, 3, 3.247184E+00
0, 9, 4, 3.251747E+00
0, 9, 5, 3.251747E+00
0, 9, 6, 3.247184E+00
0, 9, 7, 3.239515E+00
0, 9, 8, 3.231828E+00
0, 9, 9, 3.227121E+00
1, 0, 0, 3.231828E+00
1, 0, 1, 3.237358E+00
1, 0, 2, 3.246461E+00
1, 0, 3, 3.255562E+00
1, 0, 4, 3.260784E+00
1, 0, 5, 3.260784E+00
1, 0, 6, 3.255562E+00
1, 0, 7, 3.246461E+00
1, 0, 8, 3.237358E+00
1, 0, 9, 3.231828E+00
1, 1, 0, 3.237873E+00
1, 1, 1, 3.244795E+00
1, 1, 2, 3.256448E+00
1, 1, 3, 3.268288E+00
1, 1, 4, 3.274516E+00
1, 1, 5, 3.274516E+00
1, 1, 6, 3.268288E+00
1, 1, 7, 3.256448E+00
1, 1, 8, 3.244796E+00
1, 1, 9, 3.237873E+00
1, 2, 0, 3.247902E+00
1, 2, 1, 3.257382E+00
1, 2, 2, 3.273929E+00
1, 2, 3, 3.290953E+00
1, 2, 4, 3.298495E+00
1, 2, 5, 3.298495E+00
1, 2, 6, 3.290953E+00
1, 2, 7, 3.273929E+00
1, 2, 8, 3.257382E+00
1, 2, 9, 3.247903E+00
1, 3, 0, 3.258092E+00
1, 3, 1, 3.270374E+00
1, 3, 2, 3.292452E+00
1, 3, 3, 3.314307E+00
1, 3, 4, 3.322393E+00
1, 3, 5, 3.322393E+00
1, 3, 6, 3.314307E+00
1, 3, 7, 3.292453E+00
1, 3, 8, 3.270374E+00
1, 3, 9, 3.258092E+00
1, 4, 0, 3.264152E+00
1, 4, 1, 3.277719E+00
1, 4, 2, 3.301911E+00
1, 4, 3, 3.325287E+00
1, 4, 4, 3.333732E+00
1, 4, 5, 3.333732E+00
1, 4, 6, 3.325287E+00
1, 4, 7, 3.301911E+00
1, 4, 8, 3.277719E+00
1, 4, 9, 3.264152E+00
1, 5, 0, 3.264152E+00
1, 5, 1, 3.277719E+00
1, 5, 2, 3.301911E+00
1, 5, 3, 3.325287E+00
1, 5, 4, 3.333732E+00
1, 5, 5, 3.333732E+00
1, 5, 6, 3.325287E+00
1, 5, 7, 3.301911E+00
1, 5, 8, 3.277719E+00
1, 5, 9, 3.264152E+00
1, 6, 0, 3.258092E+00
1, 6, 1, 3.270374E+00
1, 6, 2, 3.292452E+00
1, 6, 3, 3.314307E+00
1, 6, 4, 3.322393E+00
1, 6, 5, 3.322393E+00
1, 6, 6, 3.314307E+00
1, 6, 7, 3.292453E+00
1, 6, 8, 3.270374E+00
1, 6, 9, 3.258092E+00
1, 7, 0, 3.247902E+00
1, 7, 1, 3.257382E+00
1, 7, 2, 3.273929E+00
1, 7, 3, 3.290953E+00
1, 7, 4, 3.298495E+00
1, 7, 5, 3.298495E+00
1, 7, 6, 3.290953E+00
1, 7, 7, 3.273929E+00
1, 7, 8, 3.257382E+00
1, 7, 9, 3.247903E+00
1, 8, 0, 3.237873E+00
1, 8, 1, 3.244795E+00
1, 8, 2, 3.256448E+00
1, 8, 3, 3.268288E+00
1, 8, 4, 3.274516E+00
1, 8, 5, 3.274516E+00
1, 8, 6, 3.268288E+00
1, 8, 7, 3.256448E+00
1, 8, 8, 3.244796E+00
1, 8, 9, 3.237873E+00
1, 9, 0, 3.231828E+00
1, 9, 1, 3.237358E+00
1, 9, 2, 3.246461E+00
1, 9, 3, 3.255562E+00
1, 9, 4, 3.260784E+00
1, 9, 5, 3.260784E+00
1, 9, 6, 3.255562E+00
1, 9, 7, 3.246461E+00
1, 9, 8, 3.237358E+00
1, 9, 9, 3.231828E+00
2, 0, 0, 3.239515E+00
2, 0, 1, 3.246461E+00
2, 0, 2, 3.258042E+00
2, 0, 3, 3.269652E+00
2, 0, 4, 3.275860E+00
2, 0, 5, 3.275860E+00
2, 0, 6, 3.269652E+00
2, 0, 7, 3.258042E+00
2, 0, 8, 3.246461E+00
2, 0, 9, 3.239515E+00
2, 1, 0, 3.247180E+00
2, 1, 1, 3.256448E+00
2, 1, 2, 3.272435E+00
2, 1, 3, 3.288337E+00
2, 1, 4, 3.295440E+00
2, 1, 5, 3.295440E+00
2, 1, 6, 3.288337E+00
2, 1, 7, 3.272435E+00
2, 1, 8, 3.256448E+00
2, 1, 9, 3.247180E+00
2, 2, 0, 3.260144E+00
2, 2, 1, 3.273929E+00
2, 2, 2, 3.298012E+00
2, 2, 3, 3.318817E+00
2, 2, 4, 3.326195E+00
2, 2, 5, 3.326195E+00
2, 2, 6, 3.318817E+00
2, 2, 7, 3.298012E+00
2, 2, 8, 3.273929E+00
2, 2, 9, 3.260144E+00
2, 3, 0, 3.273557E+00
2, 3, 1, 3.292452E+00
2, 3, 2, 3.323403E+00
2, 3, 3, 3.346099E+00
2, 3, 4, 3.353102E+00
2, 3, 5, 3.353102E+00
2, 3, 6, 3.346099E+00
2, 3, 7, 3.323403E+00
2, 3, 8, 3.292453E+00
2, 3, 9, 3.273557E+00
2, 4, 0, 3.281197E+00
2, 4, 1, 3.301911E+00
2, 4, 2, 3.334821E+00
2, 4, 3, 3.358122E+00
2, 4, 4, 3.365201E+00
2, 4, 5, 3.365201E+00
2, 4, 6, 3.358122E+00
2, 4, 7, 3.334821E+00
2, 4, 8, 3.301911E+00
2, 4, 9, 3.281197E+00
2, 5, 0, 3.281197E+00
2, 5, 1, 3.301911E+00
2, 5, 2, 3.334821E+00
2, 5, 3, 3.358122E+00
2, 5, 4, 3.365201E+00
2, 5, 5, 3.365201E+00
2, 5, 6, 3.358122E+00
2, 5, 7, 3.334821E+00
2, 5, 8, 3.301911E+00
2, 5, 9, 3.281197E+00
2, 6, 0, 3.273557E+00
2, 6, 1, 3.292452E+00
2, 6, 2, 3.323403E+00
2, 6, 3, 3.346099E+00
2, 6, 4, 3.353102E+00
2, 6, 5, 3.353102E+00
2, 6, 6, 3.346099E+00
2, 6, 7, 3.323403E+00
2, 6, 8, 3.292453E+00
2, 6, 9, 3.273557E+00
2, 7, 0, 3.260144E+00
2, 7, 1, 3.273929E+00
2, 7, 2, 3.298012E+00
2, 7, 3, 3.318817E+00
2, 7, 4, 3.326195E+00
2, 7, 5, 3.326195E+00
2, 7, 6, 3.318817E+00
2, 7, 7, 3.298012E+00
2, 7, 8, 3.273929E+00
2, 7, 9, 3.260144E+00
2, 8, 0, 3.247180E+00
2, 8, 1, 3.256448E+00
2, 8, 2, 3.272435E+00
2, 8, 3, 3.288337E+00
2, 8, 4, 3.295440E+00
2, 8, 5, 3.295440E+00
2, 8, 6, 3.288337E+00
2, 8, 7, 3.272435E+00
2, 8, 8, 3.256448E+00
2, 8, 9, 3.247180E+00
2, 9, 0, 3.239515E+00
2, 9, 1, 3.246461E+00
2, 9, 2, 3.258042E+00
2, 9, 3, 3.269652E+00
2, 9, 4, 3.275860E+00
2, 9, 5, 3.275860E+00
2, 9, 6, 3.269652E+00
2, 9, 7, 3.258042E+00
2, 9, 8, 3.246461E+00
2, 9, 9, 3.239515E+00
3, 0, 0, 3.247184E+00
3, 0, 1, 3.255562E+00
3, 0, 2, 3.269651E+00
3, 0, 3, 3.283716E+00
3, 0, 4, 3.290731E+00
3, 0, 5, 3.290731E+00
3, 0, 6, 3.283717E+00
3, 0, 7, 3.269652E+00
3, 0, 8, 3.255563E+00
3, 0, 9, 3.247184E+00
3, 1, 0, 3.256542E+00
3, 1, 1, 3.268288E+00
3, 1, 2, 3.288337E+00
3, 1, 3, 3.306785E+00
3, 1, 4, 3.314274E+00
3, 1, 5, 3.314274E+00
3, 1, 6, 3.306785E+00
3, 1, 7, 3.288338E+00
3, 1, 8, 3.268288E+00
3, 1, 9, 3.256542E+00
3, 2, 0, 3.272696E+00
3, 2, 1, 3.290953E+00
3, 2, 2, 3.318817E+00
3, 2, 3, 3.339903E+00
3, 2, 4, 3.347151E+00
3, 2, 5, 3.347151E+00
3, 2, 6, 3.339903E+00
3, 2, 7, 3.318817E+00
3, 2, 8, 3.290953E+00
3, 2, 9, 3.272696E+00
3, 3, 0, 3.289750E+00
3, 3, 1, 3.314307E+00
3, 3, 2, 3.346099E+00
3, 3, 3, 3.367874E+00
3, 3, 4, 3.374585E+00
3, 3, 5, 3.374585E+00
3, 3, 6, 3.367875E+00
3, 3, 7, 3.346099E+00
3, 3, 8, 3.314307E+00
3, 3, 9, 3.289750E+00
3, 4, 0, 3.298954E+00
3, 4, 1, 3.325287E+00
3, 4, 2, 3.358122E+00
3, 4, 3, 3.380062E+00
3, 4, 4, 3.386756E+00
3, 4, 5, 3.386756E+00
3, 4, 6, 3.380063E+00
3, 4, 7, 3.358122E+00
3, 4, 8, 3.325287E+00
3, 4, 9, 3.298955E+00
3, 5, 0, 3.298954E+00
3, 5, 1, 3.325287E+00
3, 5, 2, 3.358122E+00
3, 5, 3, 3.380062E+00
3, 5, 4, 3.386756E+00
3, 5, 5, 3.386756E+00
3, 5, 6, 3.380063E+00
3, 5, 7, 3.358122E+00
3, 5, 8, 3.325287E+00
3, 5, 9, 3.298955E+00
3, 6, 0, 3.289750E+00
3, 6, 1, 3.314307E+00
3, 6, 2, 3.346099E+00
3, 6, 3, 3.367874E+00
3, 6, 4, 3.374585E+00
3, 6, 5, 3.374585E+00
3, 6, 6, 3.367875E+00
3, 6, 7, 3.346099E+00
3, 6, 8, 3.314307E+00
3, 6, 9, 3.289750E+00
3, 7, 0, 3.272696E+00
3, 7, 1, 3.290953E+00
3, 7, 2, 3.318817E+00
3, 7, 3, 3.339903E+00
3, 7, 4, 3.347151E+00
3, 7, 5, 3.347151E+00
3, 7, 6, 3.339903E+00
3, 7, 7, 3.318817E+00
3, 7, 8, 3.290953E+00
3, 7, 9, 3.272696E+00
3, 8, 0, 3.256542E+00
3, 8, 1, 3.268288E+00
3, 8, 2, 3.288337E+00
3, 8, 3, 3.306785E+00
3, 8, 4, 3.314274E+00
3, 8, 5, 3.314274E+00
3, 8, 6, 3.306785E+00
3, 8, 7, 3.288338E+00
3, 8, 8, 3.268288E+00
3, 8, 9, 3.256542E+00
3, 9, 0, 3.247184E+00
3, 9, 1, 3.255562E+00
3, 9, 2, 3.269651E+00
3, 9, 3, 3.283716E+00
3, 9, 4, 3.290731E+00
3, 9, 5, 3.290731E+00
3, 9, 6, 3.283717E+00
3, 9, 7, 3.269652E+00
3, 9, 8, 3.255563E+00
3, 9, 9, 3.247184E+00
4, 0, 0, 3.251747E+00
4, 0, 1, 3.260784E+00
4, 0, 2, 3.275860E+00
4, 0, 3, 3.290731E+00
4, 0, 4, 3.298123E+00
4, 0, 5, 3.298124E+00
4, 0, 6, 3.290731E+00
4, 0, 7, 3.275860E+00
4, 0, 8, 3.260784E+00
4, 0, 9, 3.251747E+00
4, 1, 0, 3.261927E+00
4, 1, 1, 3.274516E+00
4, 1, 2, 3.295440E+00
4, 1, 3, 3.314274E+00
4, 1, 4, 3.322099E+00
4, 1, 5, 3.322099E+00
4, 1, 6, 3.314274E+00
4, 1, 7, 3.295440E+00
4, 1, 8, 3.274516E+00
4, 1, 9, 3.261927E+00
4, 2, 0, 3.279457E+00
4, 2, 1, 3.298495E+00
4, 2, 2, 3.326195E+00
4, 2, 3, 3.347151E+00
4, 2, 4, 3.354785E+00
4, 2, 5, 3.354785E+00
4, 2, 6, 3.347151E+00
4, 2, 7, 3.326195E+00
4, 2, 8, 3.298496E+00
4, 2, 9, 3.279458E+00
4, 3, 0, 3.297811E+00
4, 3, 1, 3.322393E+00
4, 3, 2, 3.353101E+00
4, 3, 3, 3.374585E+00
4, 3, 4, 3.381792E+00
4, 3, 5, 3.381792E+00
4, 3, 6, 3.374585E+00
4, 3, 7, 3.353102E+00
4, 3, 8, 3.322393E+00
4, 3, 9, 3.297811E+00
4, 4, 0, 3.307644E+00
4, 4, 1, 3.333732E+00
4, 4, 2, 3.365201E+00
4, 4, 3, 3.386756E+00
4, 4, 4, 3.393934E+00
4, 4, 5, 3.393935E+00
4, 4, 6, 3.386756E+00
4, 4, 7, 3.365201E+00
4, 4, 8, 3.333732E+00
4, 4, 9, 3.307645E+00
4, 5, 0, 3.307644E+00
4, 5, 1, 3.333732E+00
4, 5, 2, 3.365201E+00
4, 5, 3, 3.386756E+00
4, 5, 4, 3.393934E+00
4, 5, 5, 3.393935E+00
4, 5, 6, 3.386756E+00
4, 5, 7, 3.365201E+00
4, 5, 8, 3.333732E+00
4, 5, 9, 3.307645E+00
4, 6, 0, 3.297811E+00
4, 6, 1, 3.322393E+00
4, 6, 2, 3.353101E+00
4, 6, 3, 3.374585E+00
4, 6, 4, 3.381792E+00
4, 6, 5, 3.381792E+00
4, 6, 6, 3.374585E+00
4, 6, 7, 3.353102E+00
4, 6, 8, 3.322393E+00
4, 6, 9, 3.297811E+00
4, 7, 0, 3.279457E+00
4, 7, 1, 3.298495E+00
4, 7, 2, 3.326195E+00
4, 7, 3, 3.347151E+00
4, 7, 4, 3.354785E+00
4, 7, 5, 3.354785E+00
4, 7, 6, 3.347151E+00
4, 7, 7, 3.326195E+00
4, 7, 8, 3.298496E+00
4, 7, 9, 3.279458E+00
4, 8, 0, 3.261927E+00
4, 8, 1, 3.274516E+00
4, 8, 2, 3.295440E+00
4, 8, 3, 3.314274E+00
4, 8, 4, 3.322099E+00
4, 8, 5, 3.322099E+00
4, 8, 6, 3.314274E+00
4, 8, 7, 3.295440E+00
4, 8, 8, 3.274516E+00
4, 8, 9, 3.261927E+00
4, 9, 0, 3.251747E+00
4, 9, 1, 3.260784E+00
4, 9, 2, 3.275860E+00
4, 9, 3, 3.290731E+00
4, 9, 4, 3.298123E+00
4, 9, 5, 3.298124E+00
4, 9, 6, 3.290731E+00
4, 9, 7, 3.275860E+00
4, 9, 8, 3.260784E+00
4, 9, 9, 3.251747E+00
5, 0, 0, 3.251747E+00
5, 0, 1, 3.260784E+00
5, 0, 2, 3.275860E+00
5, 0, 3, 3.290731E+00
5, 0, 4, 3.298123E+00
5, 0, 5, 3.298124E+00
5, 0, 6, 3.290731E+00
5, 0, 7, 3.275860E+00
5, 0, 8, 3.260784E+00
5, 0, 9, 3.251747E+00
5, 1, 0, 3.261927E+00
5, 1, 1, 3.274516E+00
5, 1, 2, 3.295440E+00
5, 1, 3, 3.314274E+00
5, 1, 4, 3.322099E+00
5, 1, 5, 3.322099E+00
5, 1, 6, 3.314274E+00
5, 1, 7, 3.295440E+00
5, 1, 8, 3.274516E+00
5, 1, 9, 3.261927E+00
5, 2, 0, 3.279457E+00
5, 2, 1, 3.298495E+00
