0, 0, 0, 0.000000E+00
0, 0, 1, 0.000000E+00
0, 0, 2, 0.000000E+00
0, 0, 3, 0.000000E+00
0, 0, 4, 0.000000E+00
0, 0, 5, 0.000000E+00
0, 0, 6, 0.000000E+00
0, 0, 7, 0.000000E+00
0, 0, 8, 0.000000E+00
0, 0, 9, 0.000000E+00
0, 1, 0, 0.000000E+00
0, 1, 1, 0.000000E+00
0, 1, 2, 0.000000E+00
0, 1, 3, 0.000000E+00
0, 1, 4, 0.000000E+00
0, 1, 5, 0.000000E+00
0, 1, 6, 0.000000E+00
0, 1, 7, 0.000000E+00
0, 1, 8, 0.000000E+00
0, 1, 9, 0.000000E+00
0, 2, 0, 0.000000E+00
0, 2, 1, 0.000000E+00
0, 2, 2, 0.000000E+00
0, 2, 3, 3.486130E-02
0, 2, 4, 4.070342E-02
0, 2, 5, 4.070341E-02
0, 2, 6, 3.486127E-02
0, 2, 7, 0.000000E+00
0, 2, 8, 0.000000E+00
0, 2, 9, 0.000000E+00
0, 3, 0, 0.000000E+00
0, 3, 1, 0.000000E+00
0, 3, 2, 3.398091E-02
0, 3, 3, 3.918820E-01
0, 3, 4, 4.421251E-01
0, 3, 5, 4.421250E-01
0, 3, 6, 3.918817E-01
0, 3, 7, 3.398086E-02
0, 3, 8, 0.000000E+00
0, 3, 9, 0.000000E+00
0, 4, 0, 0.000000E+00
0, 4, 1, 0.000000E+00
0, 4, 2, 3.925662E-02
0, 4, 3, 4.376838E-01
0, 4, 4, 4.929961E-01
0, 4, 5, 4.929960E-01
0, 4, 6, 4.376834E-01
0, 4, 7, 3.925657E-02
0, 4, 8, 0.000000E+00
0, 4, 9, 0.000000E+00
0, 5, 0, 0.000000E+00
0, 5, 1, 0.000000E+00
0, 5, 2, 3.925662E-02
0, 5, 3, 4.376838E-01
0, 5, 4, 4.929961E-01
0, 5, 5, 4.929960E-01
0, 5, 6, 4.376834E-01
0, 5, 7, 3.925657E-02
0, 5, 8, 0.000000E+00
0, 5, 9, 0.000000E+00
0, 6, 0, 0.000000E+00
0, 6, 1, 0.000000E+00
0, 6, 2, 3.398091E-02
0, 6, 3, 3.918820E-01
0, 6, 4, 4.421251E-01
0, 6, 5, 4.421250E-01
0, 6, 6, 3.918817E-01
0, 6, 7, 3.398086E-02
0, 6, 8, 0.000000E+00
0, 6, 9, 0.000000E+00
0, 7, 0, 0.000000E+00
